time,Number_molcules_in_droplet
2.671063,988
2.672063,988
2.673063,988
2.674063,988
2.675063,988
2.676063,988
2.677063,988
2.678063,988
2.679063,988
2.680063,988
2.681063,988
2.682063,988
2.683063,988
2.684063,988
2.685063,988
2.686063,988
2.687063,988
2.688063,988
2.689063,988
2.690063,988
2.691063,988
2.692063,988
2.693063,988
2.694063,988
2.695063,987
2.696063,987
2.697063,987
2.698063,987
2.699063,987
2.700063,987
2.701063,987
2.702063,987
2.703063,987
2.704063,987
2.705063,987
2.706063,987
2.707063,987
2.708063,987
2.709063,987
2.710063,987
2.711063,987
2.712063,987
2.713063,987
2.714063,987
2.715063,987
2.716063,987
2.717063,987
2.718063,987
2.719063,987
2.720063,987
2.721063,987
2.722063,987
2.723063,987
2.724063,987
2.725063,987
2.726063,987
2.727063,987
2.728063,987
2.729063,987
2.730063,987
2.731063,986
2.732063,986
2.733063,986
2.734063,986
2.735063,986
2.736063,986
2.737063,986
2.738063,986
2.739063,986
2.740063,986
2.741063,986
2.742063,986
2.743063,986
2.744063,986
2.745063,986
2.746063,986
2.747063,986
2.748063,986
2.749063,986
2.750063,986
2.751063,986
2.752063,986
2.753063,986
2.754063,986
